OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534114,,,Copper,Dissolved,0.84,ug/l,J,Accepted,,Actual,,,,,,,,,,Estimated: The analyte was positively identified and the associated numerical value is the approximate concentration of the analyte in the sample.,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534114/resdetectqntlmts,Lower Reporting Limit,1,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534110,,,Barium,Dissolved,83.2,ug/l,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534110/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534115,Not Detected,,Nickel,Dissolved,,ug/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534115/resdetectqntlmts,Lower Reporting Limit,5,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534105,Not Detected,,Iron,Dissolved,,ug/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-03-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534105/resdetectqntlmts,Lower Reporting Limit,30,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534113,Not Detected,,Chromium,Dissolved,,ug/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534113/resdetectqntlmts,Lower Reporting Limit,2,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534116,Not Detected,,Lead,Dissolved,,ug/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534116/resdetectqntlmts,Lower Reporting Limit,0.1,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534104,,,Calcium,Dissolved,75.9,mg/l,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-03-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534104/resdetectqntlmts,Lower Reporting Limit,1,mg/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534106,,,Magnesium,Dissolved,24.4,mg/l,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-03-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534106/resdetectqntlmts,Lower Reporting Limit,1,mg/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534111,Not Detected,,Beryllium,Dissolved,,ug/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534111/resdetectqntlmts,Lower Reporting Limit,1,ug/l,,2021-09-01 12:33:41.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C,Sample-Routine,Water,,2021-03-23,16:30:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534107,Not Detected,,Silver,Dissolved,,ug/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-04-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-29-C/results/911534107/resdetectqntlmts,Lower Reporting Limit,0.5,ug/l,,2021-09-01 12:33:41.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28808.CHEM,Sample-Routine,Water,Surface Water,2020-08-25,09:23:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,"Dyed blue color. Limited parameters/datagap. EXO2 depth profile, max depth 1.5 m, no ORP or TDS. Grab Sample at 1.1 m; field conditions at 0.1 m.--- SAMPLE TAKEN: Yes; Normal Flow",,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562126,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,1.1,ft,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Other,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB28808.CHEM/results/921562126/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:18:34.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28963.CHEM,Sample-Routine,Water,Surface Water,2020-09-22,09:40:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,Max at 1.4 m - no secchi depth bc transparent bottom.--- SAMPLE TAKEN: Yes; Lake mean depth less than 1 meter,,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562606,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB28963.CHEM/results/921562606/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:29:29.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29264.CHEM,Sample-Routine,Water,Surface Water,2020-10-15,11:15:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,"Secchi disk visible to the bottom. Sunny, 95 deg F. Third datagap sample for FP, ammonia, metals,--- SAMPLE TAKEN: Yes; Lake mean depth less than 1 meter",,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563150,,None,Manganese,Total,.014,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-22,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29264.CHEM/results/921563150/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29264.CHEM,Sample-Routine,Water,Surface Water,2020-10-15,11:15:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,"Secchi disk visible to the bottom. Sunny, 95 deg F. Third datagap sample for FP, ammonia, metals,--- SAMPLE TAKEN: Yes; Lake mean depth less than 1 meter",,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563144,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-10-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29264.CHEM/results/921563144/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28808.CHEM,Sample-Routine,Water,Surface Water,2020-08-25,09:23:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,"Dyed blue color. Limited parameters/datagap. EXO2 depth profile, max depth 1.5 m, no ORP or TDS. Grab Sample at 1.1 m; field conditions at 0.1 m.--- SAMPLE TAKEN: Yes; Normal Flow",,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562127,,None,Manganese,Total,.0081,mg/l,,Final,,Actual,,,,,,,,,,,,1.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Other,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB28808.CHEM/results/921562127/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:18:34.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29009.CHEM,Quality Control Sample-Field Replicate,Water,Surface Water,2020-09-22,09:40:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,--- SAMPLE TAKEN: Yes; Lake mean depth less than 1 meter,,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562609,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29009.CHEM/results/921562609/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:29:29.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29009.CHEM,Quality Control Sample-Field Replicate,Water,Surface Water,2020-09-22,09:40:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,--- SAMPLE TAKEN: Yes; Lake mean depth less than 1 meter,,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562608,,None,Manganese,Total,.021,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29009.CHEM/results/921562608/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:29:29.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28963.CHEM,Sample-Routine,Water,Surface Water,2020-09-22,09:40:00,MST,,,,,0.1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-550,101045,Max at 1.4 m - no secchi depth bc transparent bottom.--- SAMPLE TAKEN: Yes; Lake mean depth less than 1 meter,,,,33.5113889000,-111.9077778000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562604,,None,Manganese,Total,.019,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB28963.CHEM/results/921562604/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:29:29.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29247.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,10:00:00,MST,,,,,0.21,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-666,101353,HAB clearly evident. blue-green paintlike sheen. Collected Tox and ID samples as well as water chem datagap. -8 ft to high water. sunny 75F--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.5952778000,-112.4166389000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563121,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-10-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29247.CHEM/results/921563121/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29248.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:50:00,MST,,,,,0.48,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,"-9 ft from high water mark, sunny 80 F. No algae, water is green. 1 kayaker--- SAMPLE TAKEN: Yes; Normal Flow",,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563125,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29248.CHEM/results/921563125/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29248.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:50:00,MST,,,,,0.48,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,"-9 ft from high water mark, sunny 80 F. No algae, water is green. 1 kayaker--- SAMPLE TAKEN: Yes; Normal Flow",,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563133,,None,Manganese,Total,.16,mg/l,,Final,,Actual,,,,,,,,,,| QA FLAGS: B7.,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29248.CHEM/results/921563133/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29248.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:50:00,MST,,,,,0.48,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,"-9 ft from high water mark, sunny 80 F. No algae, water is green. 1 kayaker--- SAMPLE TAKEN: Yes; Normal Flow",,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563127,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-10-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29248.CHEM/results/921563127/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29248.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:50:00,MST,,,,,0.48,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,"-9 ft from high water mark, sunny 80 F. No algae, water is green. 1 kayaker--- SAMPLE TAKEN: Yes; Normal Flow",,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563132,Not Detected,None,Lead,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29248.CHEM/results/921563132/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562641,Not Detected,None,Cadmium,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562641/resdetectqntlmts,Laboratory Reporting Level,.0001,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563500,,as Ca,Calcium,Dissolved,71,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,Eurofins TestAmerica - Phoenix,2020-11-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563500/resdetectqntlmts,Laboratory Reporting Level,2,mg/l,,2021-12-07 15:32:30.0,STORET
